id,name,subClass,class,quality
29211,Fitz's Throwing Axe,Thrown,Weapon,Poor
29212,Balanced Stone Dirk,Thrown,Weapon,Poor
29213,Pattern: Felstalker Belt,Leatherworking,Recipe,Rare
29214,Pattern: Felstalker Bracers,Leatherworking,Recipe,Rare
29215,Pattern: Felstalker Breastplate,Leatherworking,Recipe,Rare
29216,Flawless Crystal Shard,Quest,Quest,Common
29217,Pattern: Netherfury Belt,Leatherworking,Recipe,Rare
29218,Pattern: Netherfury Boots,Leatherworking,Recipe,Rare
29219,Pattern: Netherfury Leggings,Leatherworking,Recipe,Rare
29220,Blue Hawkstrider,Mount,Miscellaneous,Rare
29221,Black Hawkstrider,Mount,Miscellaneous,Rare
29222,Purple Hawkstrider,Mount,Miscellaneous,Rare
29223,Swift Green Hawkstrider,Mount,Miscellaneous,Epic
29224,Swift Purple Hawkstrider,Mount,Miscellaneous,Epic
29226,Warp Rift Generator,Quest,Quest,Common
29227,Reins of the Cobalt War Talbuk,Mount,Miscellaneous,Epic
29228,Reins of the Dark War Talbuk,Mount,Miscellaneous,Epic
29229,Reins of the Silver War Talbuk,Mount,Miscellaneous,Epic
29230,Reins of the Tan War Talbuk,Mount,Miscellaneous,Epic
29231,Reins of the White War Talbuk,Mount,Miscellaneous,Epic
29232,Recipe: Transmute Skyfire Diamond,Alchemy,Recipe,Common
29233,Dathric's Blade,Quest,Quest,Common
29234,Belmara's Tome,Quest,Quest,Common
29235,Luminrath's Mantle,Quest,Quest,Common
29236,Cohlien's Cap,Quest,Quest,Common
29237,Warpath Bracers,Plate,Armor,Epic
29238,Lion's Heart Girdle,Plate,Armor,Epic
29239,Eaglecrest Warboots,Plate,Armor,Epic
29240,Bands of Negation,Cloth,Armor,Epic
29241,Belt of Depravity,Cloth,Armor,Epic
29242,Boots of Blasphemy,Cloth,Armor,Epic
29243,Wave-Fury Vambraces,Mail,Armor,Epic
29244,Wave-Song Girdle,Mail,Armor,Epic
29245,Wave-Crest Striders,Mail,Armor,Epic
29246,Nightfall Wristguards,Leather,Armor,Epic
29247,Girdle of the Deathdealer,Leather,Armor,Epic
29248,Shadowstep Striders,Leather,Armor,Epic
29249,Bands of the Benevolent,Cloth,Armor,Epic
29250,Cord of Sanctification,Cloth,Armor,Epic
29251,Boots of the Pious,Cloth,Armor,Epic
29252,Bracers of Dignity,Plate,Armor,Epic
29253,Girdle of Valorous Deeds,Plate,Armor,Epic
29254,Boots of the Righteous Path,Plate,Armor,Epic
29255,Bands of Rarefied Magic,Cloth,Armor,Epic
29257,Sash of Arcane Visions,Cloth,Armor,Epic
29258,Boots of Ethereal Manipulation,Cloth,Armor,Epic
29259,Bracers of the Hunt,Mail,Armor,Epic
29260,Heart of the Fel Reaver,Quest,Quest,Common
29261,Girdle of Ferocity,Mail,Armor,Epic
29262,Boots of the Endless Hunt,Mail,Armor,Epic
29263,Forestheart Bracers,Leather,Armor,Epic
29264,Tree-Mender's Belt,Leather,Armor,Epic
29265,Barkchip Boots,Leather,Armor,Epic
29266,Azure-Shield of Coldarra,Shield,Armor,Epic
29267,Light-Bearer's Faith Shield,Shield,Armor,Epic
29268,Mazthoril Honor Shield,Shield,Armor,Epic
29269,Sapphiron's Wing Bone,Miscellaneous,Armor,Epic
29270,Flametongue Seal,Miscellaneous,Armor,Epic
29271,Talisman of Kalecgos,Miscellaneous,Armor,Epic
29272,Orb of the Soul-Eater,Miscellaneous,Armor,Epic
29273,Khadgar's Knapsack,Miscellaneous,Armor,Epic
29274,Tears of Heaven,Miscellaneous,Armor,Epic
29275,Searing Sunblade,Dagger,Weapon,Epic
29276,Violet Signet,Miscellaneous,Armor,Rare
29277,Violet Signet,Miscellaneous,Armor,Epic
29278,Violet Signet,Miscellaneous,Armor,Epic
29279,Violet Signet of the Great Protector,Miscellaneous,Armor,Epic
29280,Violet Signet,Miscellaneous,Armor,Rare
29281,Violet Signet,Miscellaneous,Armor,Epic
29282,Violet Signet,Miscellaneous,Armor,Epic
29283,Violet Signet of the Master Assassin,Miscellaneous,Armor,Epic
29284,Violet Signet,Miscellaneous,Armor,Rare
29285,Violet Signet,Miscellaneous,Armor,Epic
29286,Violet Signet,Miscellaneous,Armor,Epic
29287,Violet Signet of the Archmage,Miscellaneous,Armor,Epic
29288,Violet Signet,Miscellaneous,Armor,Rare
29289,Violet Signet,Miscellaneous,Armor,Epic
29290,Violet Signet of the Grand Restorer,Miscellaneous,Armor,Epic
29291,Violet Signet,Miscellaneous,Armor,Epic
29292,Helboar Bacon,Food & Drink,Consumable,Common
29294,Band of Eternity,Miscellaneous,Armor,Epic
29295,Band of Eternity,Miscellaneous,Armor,Epic
29296,Band of Eternity,Miscellaneous,Armor,Epic
29297,Band of the Eternal Defender,Miscellaneous,Armor,Epic
29298,Band of Eternity,Miscellaneous,Armor,Epic
29299,Band of Eternity,Miscellaneous,Armor,Epic
29300,Band of Eternity,Miscellaneous,Armor,Epic
29301,Band of the Eternal Champion,Miscellaneous,Armor,Epic
29302,Band of Eternity,Miscellaneous,Armor,Epic
29303,Band of Eternity,Miscellaneous,Armor,Epic
29304,Band of Eternity,Miscellaneous,Armor,Epic
29305,Band of the Eternal Sage,Miscellaneous,Armor,Epic
29306,Band of Eternity,Miscellaneous,Armor,Epic
29307,Band of Eternity,Miscellaneous,Armor,Epic
29308,Band of Eternity,Miscellaneous,Armor,Epic
29309,Band of the Eternal Restorer,Miscellaneous,Armor,Epic
29312,Cover of Righteous Fury,Plate,Armor,Rare
29313,Earthbreaker's Greaves,Mail,Armor,Rare
29314,Leggings of the Third Coin,Leather,Armor,Rare
29315,Gloves of Penitence,Cloth,Armor,Rare
29316,Warchief's Mantle,Plate,Armor,Rare
29317,Tempest's Touch,Cloth,Armor,Rare
29318,Southshore Sneakers,Leather,Armor,Rare
29319,Tarren Mill Defender's Cinch,Mail,Armor,Rare
29320,Band of the Guardian,Miscellaneous,Armor,Rare
29321,Time-Bending Gem,Miscellaneous,Armor,Rare
29322,Keeper's Ring of Piety,Miscellaneous,Armor,Rare
29323,Andormu's Tear,Miscellaneous,Armor,Rare
29324,Warp-Attuned Orb,Quest,Quest,Common
29325,Flesh Beast's Metal Greaves,Plate,Armor,Rare
29326,Consortium Mantle of Phasing,Mail,Armor,Rare
29327,Cryo-Mitts,Leather,Armor,Rare
29328,Consortium Prince's Wrap,Cloth,Armor,Rare
29329,Terokk's Quill,Polearm,Weapon,Rare
29330,The Saga of Terokk,Miscellaneous,Armor,Rare
29331,Annals of Kirin'Var,Quest,Quest,Common
29332,Terokk's Mask,Leather,Armor,Rare
29333,Torc of the Sethekk Prophet,Miscellaneous,Armor,Rare
29334,Sethekk Oracle's Focus,Miscellaneous,Armor,Rare
29335,Talon Lord's Collar,Miscellaneous,Armor,Rare
29336,Mark of the Ravenguard,Miscellaneous,Armor,Rare
29337,The Exarch's Protector,Plate,Armor,Rare
29338,Loathsome Remnant,Quest,Quest,Common
29339,Auchenai Tracker's Hauberk,Mail,Armor,Rare
29340,Auchenai Monk's Tunic,Leather,Armor,Rare
29341,Auchenai Anchorite's Robe,Cloth,Armor,Rare
29342,Consortium Plated Legguards,Plate,Armor,Rare
29343,Haramad's Leggings of the Third Coin,Leather,Armor,Rare
29344,Haramad's Linked Chain Pantaloons,Mail,Armor,Rare
29345,Haramad's Leg Wraps,Cloth,Armor,Rare
29346,Feltooth Eviscerator,Dagger,Weapon,Epic
29347,Talisman of the Breaker,Miscellaneous,Armor,Epic
29348,The Bladefist,Fist Weapon,Weapon,Epic
29349,Adamantine Chain of the Unbroken,Miscellaneous,Armor,Epic
29350,The Black Stalk,Wand,Weapon,Epic
29351,Wrathtide Longbow,Bow,Weapon,Epic
29352,Cobalt Band of Tyrigosa,Miscellaneous,Armor,Epic
29353,Shockwave Truncheon,Mace,Weapon,Epic
29354,Light-Touched Stole of Altruism,Cloth,Armor,Epic
29355,Terokk's Shadowstaff,Staff,Weapon,Epic
29356,Quantum Blade,Sword,Weapon,Epic
29357,Master Thief's Gloves,Leather,Armor,Epic
29359,Feral Staff of Lashing,Staff,Weapon,Epic
29360,Vileblade of the Betrayer,Dagger,Weapon,Epic
29361,Naberius' Phylactery,Quest,Quest,Common
29362,The Sun Eater,Sword,Weapon,Epic
29363,Mana Wyrmling,Companion Pets,Miscellaneous,Uncommon
29364,Brown Rabbit Crate,Companion Pets,Miscellaneous,Uncommon
29365,Smithing Hammer,Quest,Quest,Common
29366,B'naar Access Crystal,Quest,Quest,Common
29367,Ring of Cryptic Dreams,Miscellaneous,Armor,Epic
29368,Manasurge Pendant,Miscellaneous,Armor,Epic
29369,Shawl of Shifting Probabilities,Cloth,Armor,Epic
29370,Icon of the Silver Crescent,Miscellaneous,Armor,Epic
29371,Nexus-Claw,Fist Weapon,Weapon,Uncommon
29372,Void-Talon,Fist Weapon,Weapon,Uncommon
29373,Band of Halos,Miscellaneous,Armor,Epic
29374,Necklace of Eternal Hope,Miscellaneous,Armor,Epic
29375,Bishop's Cloak,Cloth,Armor,Epic
29376,Essence of the Martyr,Miscellaneous,Armor,Epic
29377,Ethereum Phase-Spear,Polearm,Weapon,Uncommon
29378,Starheart Baton,Wand,Weapon,Uncommon
29379,Ring of Arathi Warlords,Miscellaneous,Armor,Epic
29380,Ethereum Phase Blade,Sword,Weapon,Uncommon
29381,Choker of Vile Intent,Miscellaneous,Armor,Epic
29382,Blood Knight War Cloak,Cloth,Armor,Epic
29383,Bloodlust Brooch,Miscellaneous,Armor,Epic
29384,Ring of Unyielding Force,Miscellaneous,Armor,Epic
29385,Farstrider Defender's Cloak,Cloth,Armor,Epic
29386,Necklace of the Juggernaut,Miscellaneous,Armor,Epic
29387,Gnomeregan Auto-Dodger 600,Miscellaneous,Armor,Epic
29388,Libram of Repentance,Junk,Miscellaneous,Poor
29389,Totem of the Pulsing Earth,Junk,Miscellaneous,Poor
29390,Everbloom Idol,Junk,Miscellaneous,Poor
29391,Pulse Dagger,Dagger,Weapon,Uncommon
29393,Diamond Berries,Food & Drink,Consumable,Common
29394,Lyribread,Food & Drink,Consumable,Common
29395,Ethermead,Food & Drink,Consumable,Common
29396,Coruu Access Crystal,Quest,Quest,Common
29397,Duro Access Crystal,Quest,Quest,Common
29398,Circle of Banishing,Miscellaneous,Armor,Uncommon
29399,Rod of the Void Caller,Staff,Weapon,Uncommon
29400,Abyssal Shroud,Cloth,Armor,Uncommon
29401,Sparkling Southshore Cider,Food & Drink,Consumable,Common
29411,Ara Access Crystal,Quest,Quest,Common
29412,Jessen's Special Slop,Food & Drink,Consumable,Common
29425,Mark of Kil'jaeden,Quest,Quest,Common
29426,Firewing Signet,Quest,Quest,Common
29428,Bessy's Bell,Quest,Quest,Common
29429,Boom's Doom,Quest,Quest,Common
29434,Badge of Justice,Money(OBSOLETE),Money(OBSOLETE),Epic
29443,Bloodmaul Brutebane Brew,Other,Consumable,Common
29445,Surveying Markers,Quest,Quest,Common
29447,Fel Zapper,Quest,Quest,Common
29448,Mag'har Mild Cheese,Food & Drink,Consumable,Common
29449,Bladespire Bagel,Food & Drink,Consumable,Common
29450,Telaari Grapes,Food & Drink,Consumable,Common
29451,Clefthoof Ribs,Food & Drink,Consumable,Common
29452,Zangar Trout,Food & Drink,Consumable,Common
29453,Sporeggar Mushroom,Food & Drink,Consumable,Common
29454,Silverwine,Food & Drink,Consumable,Common
29456,Gift of the Ethereal,Sword,Weapon,Rare
29457,Nethershard,Dagger,Weapon,Rare
29458,Aegis of the Vindicator,Shield,Armor,Epic
29459,Ethereum Relay Data,Quest,Quest,Common
29460,Ethereum Prison Key,Key,Key,Uncommon
29461,Mana Bomb Fragment,Quest,Quest,Common
29463,Amber Bands of the Aggressor,Plate,Armor,Epic
29464,Shaleskin Shale,Quest,Quest,Common
29465,Black Battlestrider,Mount,Miscellaneous,Epic
29466,Black War Kodo,Mount,Miscellaneous,Epic
29467,Black War Ram,Mount,Miscellaneous,Epic
29468,Black War Steed Bridle,Mount,Miscellaneous,Epic
29469,Horn of the Black War Wolf,Mount,Miscellaneous,Epic
29470,Red Skeletal Warhorse,Mount,Miscellaneous,Epic
29471,Reins of the Black War Tiger,Mount,Miscellaneous,Epic
29472,Whistle of the Black War Raptor,Mount,Miscellaneous,Epic
29473,Protectorate Igniter,Quest,Quest,Common
29474,Ivory Bell,Quest,Quest,Common
29475,Pacifying Dust,Quest,Quest,Common
29476,Crimson Crystal Shard,Quest,Quest,Common
29477,Crimson Crystal Shard,Quest,Quest,Common
29478,Seed of Revitalization,Quest,Quest,Common
29480,Parched Hydra Sample,Quest,Quest,Common
29481,Withered Bog Lord Sample,Quest,Quest,Common
29482,Ethereum Essence,Quest,Quest,Common
29489,Enchanted Felscale Leggings,Mail,Armor,Rare
29490,Enchanted Felscale Gloves,Mail,Armor,Rare
29491,Enchanted Felscale Boots,Mail,Armor,Rare
29492,Flamescale Leggings,Mail,Armor,Rare
29493,Flamescale Boots,Mail,Armor,Rare
29494,Flamescale Belt,Mail,Armor,Rare
29495,Enchanted Clefthoof Leggings,Leather,Armor,Rare
29496,Enchanted Clefthoof Gloves,Leather,Armor,Rare
29497,Enchanted Clefthoof Boots,Leather,Armor,Rare
29498,Blastguard Pants,Leather,Armor,Rare
29499,Blastguard Boots,Leather,Armor,Rare
29500,Blastguard Belt,Leather,Armor,Rare
29501,Sha'naar Key,Key,Key,Common
29502,Cobrascale Hood,Leather,Armor,Epic
29503,Cobrascale Gloves,Leather,Armor,Epic
29504,Windscale Hood,Leather,Armor,Epic
29505,Hood of Primal Life,Leather,Armor,Epic
29506,Gloves of the Living Touch,Leather,Armor,Epic
29507,Windslayer Wraps,Leather,Armor,Epic
29508,Living Dragonscale Helm,Mail,Armor,Epic
29509,Windstrike Gloves,Mail,Armor,Epic
29510,Netherdrake Helm,Mail,Armor,Epic
29511,Netherdrake Gloves,Mail,Armor,Epic
29512,Earthen Netherscale Boots,Mail,Armor,Epic
29513,Staff of the Dreghood Elders,Quest,Quest,Common
29514,Thick Netherscale Breastplate,Mail,Armor,Epic
29515,Ebon Netherscale Breastplate,Mail,Armor,Epic
29516,Ebon Netherscale Belt,Mail,Armor,Epic
29517,Ebon Netherscale Bracers,Mail,Armor,Epic
29518,Amani Scimitar,Sword,Weapon,Common
29519,Netherstrike Breastplate,Mail,Armor,Epic
29520,Netherstrike Belt,Mail,Armor,Epic
29521,Netherstrike Bracers,Mail,Armor,Epic
29522,Windhawk Hauberk,Leather,Armor,Epic
29523,Windhawk Bracers,Leather,Armor,Epic
29524,Windhawk Belt,Leather,Armor,Epic
29525,Primalstrike Vest,Leather,Armor,Epic
29526,Primalstrike Belt,Leather,Armor,Epic
29527,Primalstrike Bracers,Leather,Armor,Epic
29528,Drums of War,Other,Consumable,Uncommon
29529,Drums of Battle,Other,Consumable,Uncommon
29530,Drums of Speed,Other,Consumable,Uncommon
29531,Drums of Restoration,Other,Consumable,Uncommon
29532,Drums of Panic,Other,Consumable,Uncommon
29533,Cobrahide Leg Armor,Legs,Item Enhancement,Rare
29534,Clefthide Leg Armor,Legs,Item Enhancement,Rare
29535,Nethercobra Leg Armor,Legs,Item Enhancement,Epic
29536,Nethercleft Leg Armor,Legs,Item Enhancement,Epic
29539,Cobra Scales,Leather,Tradeskill,Common
29540,Reinforced Mining Bag,Mining Bag,Container,Uncommon
29545,Sunfury Military Briefing,Quest,Quest,Common
29546,Sunfury Arcane Briefing,Quest,Quest,Common
29547,Wind Scales,Leather,Tradeskill,Common
29548,Nether Dragonscales,Leather,Tradeskill,Common
29549,Codex: Prayer of Fortitude,Book,Recipe,Poor
29550,Tome of Conjure Water,Book,Recipe,Poor
29551,Severed Tail,Junk,Miscellaneous,Poor
29553,Basilisk Guts,Junk,Miscellaneous,Poor
29554,Encrusted Basilisk Skin,Junk,Miscellaneous,Poor
29555,Glimmering Basilisk Skin,Junk,Miscellaneous,Poor
29556,Basilisk Venom Sac,Junk,Miscellaneous,Poor
29559,Vibrant Feather,Junk,Miscellaneous,Poor
29560,Electrified Scale,Junk,Miscellaneous,Poor
29561,Dragon Femur,Junk,Miscellaneous,Poor
29562,Dragon's Tooth,Junk,Miscellaneous,Poor
29563,Dragon's Claw,Junk,Miscellaneous,Poor
29564,Dragon's Fang,Junk,Miscellaneous,Poor
29565,Raptor Liver,Junk,Miscellaneous,Poor
29567,Raptor Talon,Junk,Miscellaneous,Poor
29568,Raptor War Feather,Junk,Miscellaneous,Poor
29569,Strong Junkbox,Junk,Miscellaneous,Common
29570,A Gnome Effigy,Junk,Miscellaneous,Poor
29571,A Steamy Romance Novel,Junk,Miscellaneous,Poor
29572,Aboriginal Carvings,Junk,Miscellaneous,Poor
29573,Embalming Fluid,Junk,Miscellaneous,Poor
29574,Mummified Parts,Junk,Miscellaneous,Poor
29575,A Jack-o'-Lantern,Junk,Miscellaneous,Poor
29576,Shark Bait,Junk,Miscellaneous,Poor
29577,Troll Keepsake,Junk,Miscellaneous,Poor
29578,Crystalized Stone,Junk,Miscellaneous,Poor
29579,Crystalized Stone Chips,Junk,Miscellaneous,Poor
29580,Crystal Fragments,Junk,Miscellaneous,Poor
29581,Strange Crystal,Junk,Miscellaneous,Poor
29582,Ethereum Data Cell,Quest,Quest,Common
29583,Sinister Scimitar,Sword,Weapon,Uncommon
29584,Throat Piercers,Thrown,Weapon,Poor
29586,Head of Forgefiend Razorsaw,Quest,Quest,Common
29588,Burning Legion Missive,Junk,Miscellaneous,Common
29589,Burning Legion Missive,Quest,Quest,Common
29590,Burning Legion Missive,Quest,Quest,Common
29591,Prepared Ethereum Wrapping,Quest,Quest,Common
29592,Insignia of the Horde,Miscellaneous,Armor,Rare
29593,Insignia of the Alliance,Miscellaneous,Armor,Rare
29594,Knight-Lieutenant's Mail Greaves,Mail,Armor,Rare
29595,Knight-Lieutenant's Mail Vices,Mail,Armor,Rare
29596,Knight-Captain's Mail Hauberk,Mail,Armor,Rare
29597,Knight-Captain's Mail Legguards,Mail,Armor,Rare
29598,Lieutenant Commander's Mail Headguard,Mail,Armor,Rare
29599,Lieutenant Commander's Mail Pauldrons,Mail,Armor,Rare
29600,Blood Guard's Lamellar Gauntlets,Plate,Armor,Rare
29601,Blood Guard's Lamellar Sabatons,Plate,Armor,Rare
29602,Legionnaire's Lamellar Breastplate,Plate,Armor,Rare
29603,Legionnaire's Lamellar Leggings,Plate,Armor,Rare
29604,Champion's Lamellar Headguard,Plate,Armor,Rare
29605,Champion's Lamellar Shoulders,Plate,Armor,Rare
29606,Marshal's Mail Boots,Mail,Armor,Epic
29607,Marshal's Mail Gauntlets,Mail,Armor,Epic
29608,Marshal's Mail Leggings,Mail,Armor,Epic
29609,Field Marshal's Mail Armor,Mail,Armor,Epic
29610,Field Marshal's Mail Helm,Mail,Armor,Epic
29611,Field Marshal's Mail Spaulders,Mail,Armor,Epic
29612,General's Lamellar Boots,Plate,Armor,Epic
29613,General's Lamellar Gloves,Plate,Armor,Epic
29614,General's Lamellar Legplates,Plate,Armor,Epic
29615,Warlord's Lamellar Chestplate,Plate,Armor,Epic
29616,Warlord's Lamellar Faceguard,Plate,Armor,Epic
29617,Warlord's Lamellar Pauldrons,Plate,Armor,Epic
29618,Protectorate Disruptor,Quest,Quest,Common
29624,First Half of Socrethar's Stone,Other,Consumable,Common
29625,Second Half of Socrethar's Stone,Other,Consumable,Common
29664,Pattern: Reinforced Mining Bag,Leatherworking,Recipe,Common
29677,Pattern: Enchanted Felscale Leggings,Leatherworking,Recipe,Common
29682,Pattern: Enchanted Felscale Gloves,Leatherworking,Recipe,Common
29684,Pattern: Enchanted Felscale Boots,Leatherworking,Recipe,Common
29689,Pattern: Flamescale Leggings,Leatherworking,Recipe,Common
29691,Pattern: Flamescale Boots,Leatherworking,Recipe,Common
29693,Pattern: Flamescale Belt,Leatherworking,Recipe,Common
29698,Pattern: Enchanted Clefthoof Leggings,Leatherworking,Recipe,Common
29699,Socrethar's Teleportation Stone,Other,Consumable,Common
29700,Pattern: Enchanted Clefthoof Gloves,Leatherworking,Recipe,Common
29701,Pattern: Enchanted Clefthoof Boots,Leatherworking,Recipe,Common
29702,Pattern: Blastguard Pants,Leatherworking,Recipe,Common
29703,Pattern: Blastguard Boots,Leatherworking,Recipe,Common
29704,Pattern: Blastguard Belt,Leatherworking,Recipe,Common
29713,Pattern: Drums of Panic,Leatherworking,Recipe,Common
29714,Pattern: Drums of Restoration,Leatherworking,Recipe,Uncommon
29717,Pattern: Drums of Battle,Leatherworking,Recipe,Common
29718,Pattern: Drums of Speed,Leatherworking,Recipe,Uncommon
29719,Pattern: Cobrahide Leg Armor,Leatherworking,Recipe,Common
29720,Pattern: Clefthide Leg Armor,Leatherworking,Recipe,Common
29721,Pattern: Nethercleft Leg Armor,Leatherworking,Recipe,Common
29722,Pattern: Nethercobra Leg Armor,Leatherworking,Recipe,Common
29723,Pattern: Cobrascale Hood,Leatherworking,Recipe,Epic
29724,Pattern: Cobrascale Gloves,Leatherworking,Recipe,Epic
29725,Pattern: Windscale Hood,Leatherworking,Recipe,Epic
29726,Pattern: Hood of Primal Life,Leatherworking,Recipe,Epic
29727,Pattern: Gloves of the Living Touch,Leatherworking,Recipe,Epic
29728,Pattern: Windslayer Wraps,Leatherworking,Recipe,Epic
29729,Pattern: Living Dragonscale Helm,Leatherworking,Recipe,Epic
29730,Pattern: Earthen Netherscale Boots,Leatherworking,Recipe,Epic
29731,Pattern: Windstrike Gloves,Leatherworking,Recipe,Epic
29732,Pattern: Netherdrake Helm,Leatherworking,Recipe,Epic
29733,Pattern: Netherdrake Gloves,Leatherworking,Recipe,Epic
29734,Pattern: Thick Netherscale Breastplate,Leatherworking,Recipe,Epic
29735,Holy Dust,Other,Consumable,Common
29736,Arcane Rune,Other,Consumable,Common
29737,Navuud's Concoction,Quest,Quest,Common
29738,Vial of Void Horror Ooze,Quest,Quest,Common
29739,Arcane Tome,Quest,Quest,Uncommon
29740,Fel Armament,Quest,Quest,Uncommon
29741,Diagnostic Results,Quest,Quest,Common
29742,The Warden's Key,Quest,Quest,Common
29743,Purple Elekk,Mount,Miscellaneous,Rare
29744,Gray Elekk,Mount,Miscellaneous,Rare
29745,Great Blue Elekk,Mount,Miscellaneous,Epic
29746,Great Green Elekk,Mount,Miscellaneous,Epic
29747,Great Purple Elekk,Mount,Miscellaneous,Epic
29749,Farahlon Lasher Cutting,Quest,Quest,Common
29750,Ethereum Stasis Chamber Key,Key,Key,Uncommon
29751,Talbuk Horn Sample,Quest,Quest,Common
29753,Chestguard of the Fallen Defender,Junk,Miscellaneous,Epic
29754,Chestguard of the Fallen Champion,Junk,Miscellaneous,Epic
29755,Chestguard of the Fallen Hero,Junk,Miscellaneous,Epic
29756,Gloves of the Fallen Hero,Junk,Miscellaneous,Epic
29757,Gloves of the Fallen Champion,Junk,Miscellaneous,Epic
29758,Gloves of the Fallen Defender,Junk,Miscellaneous,Epic
29759,Helm of the Fallen Hero,Junk,Miscellaneous,Epic
29760,Helm of the Fallen Champion,Junk,Miscellaneous,Epic
29761,Helm of the Fallen Defender,Junk,Miscellaneous,Epic
29762,Pauldrons of the Fallen Hero,Junk,Miscellaneous,Epic
29763,Pauldrons of the Fallen Champion,Junk,Miscellaneous,Epic
29764,Pauldrons of the Fallen Defender,Junk,Miscellaneous,Epic
29765,Leggings of the Fallen Hero,Junk,Miscellaneous,Epic
29766,Leggings of the Fallen Champion,Junk,Miscellaneous,Epic
29767,Leggings of the Fallen Defender,Junk,Miscellaneous,Epic
29768,Hulking Hydra Heart,Quest,Quest,Common
29769,Diagnostic Results,Quest,Quest,Common
29770,Experimental Repair Apparatus,Quest,Quest,Common
29771,Kirin'Var Journeyman's Belt,Cloth,Armor,Uncommon
29772,Kirin'Var Scout's Belt,Leather,Armor,Uncommon
29773,Battle-Mage's Helmet,Mail,Armor,Uncommon
29774,Kirin'Var Defender's Chausses,Plate,Armor,Uncommon
29775,Pendant of the Battle-Mage,Miscellaneous,Armor,Uncommon
29776,Core of Ar'kelos,Miscellaneous,Armor,Uncommon
29777,Cloak of the Valiant Defender,Cloth,Armor,Uncommon
